acc_x, acc_y, angular_z, stamp, 
-0.027630272850723888,0.006324316173524144,9.542394873927182e-07,builtin_interfaces.msg.Time(sec=2, nanosec=467000000),
-0.029653051063190775,-0.01709627037228253,0.00016087776523358364,builtin_interfaces.msg.Time(sec=2, nanosec=472000000),
-0.051518248006532555,0.02489716541556234,0.0006178954796100918,builtin_interfaces.msg.Time(sec=2, nanosec=477000000),
-0.05717210280005827,0.0053323495327756,-1.3723321342092994e-05,builtin_interfaces.msg.Time(sec=2, nanosec=482000000),
-0.018139378345018314,0.027254431213699016,6.669269594936288e-05,builtin_interfaces.msg.Time(sec=2, nanosec=487000000),
-0.027909143472871305,0.017603866522261244,9.596284288244993e-05,builtin_interfaces.msg.Time(sec=2, nanosec=492000000),
-0.020105199144870488,-0.013207525273924832,-9.624954728360692e-05,builtin_interfaces.msg.Time(sec=2, nanosec=497000000),
-0.05809155008373517,0.0002626178789674348,0.00040898448767341173,builtin_interfaces.msg.Time(sec=2, nanosec=502000000),
-0.052338512395638186,0.024913133269724833,-0.00030287807576380064,builtin_interfaces.msg.Time(sec=2, nanosec=507000000),
-0.044906225888282,0.015155064801895933,-0.00017088304408428913,builtin_interfaces.msg.Time(sec=2, nanosec=512000000),
-0.0818152530391166,0.00934423044922742,-8.751350022311418e-06,builtin_interfaces.msg.Time(sec=2, nanosec=517000000),
-0.019242328008597306,-0.00479775760826582,-0.00011635784088122191,builtin_interfaces.msg.Time(sec=2, nanosec=522000000),
-0.04019856876392325,-0.030781538024371113,-8.61603003780564e-06,builtin_interfaces.msg.Time(sec=2, nanosec=527000000),
-0.05608612815321401,-0.01614853456367347,-0.00010468265175646687,builtin_interfaces.msg.Time(sec=2, nanosec=532000000),
-0.034267837098790874,0.0013575978070428753,0.00021634646380971271,builtin_interfaces.msg.Time(sec=2, nanosec=537000000),
-0.032569184526758804,-0.0027024279719954558,0.0001581159778852754,builtin_interfaces.msg.Time(sec=2, nanosec=542000000),
-0.03778064527821255,0.021589829763221956,-0.00010101246033900344,builtin_interfaces.msg.Time(sec=2, nanosec=547000000),
-0.03297050871037435,0.004060620218670674,0.00011550358628015972,builtin_interfaces.msg.Time(sec=2, nanosec=552000000),
-0.02898533769522509,-0.014227394094442425,-0.0002478076804042044,builtin_interfaces.msg.Time(sec=2, nanosec=557000000),
-0.0675028495694549,-0.004026092422083282,-0.00021204550354106302,builtin_interfaces.msg.Time(sec=2, nanosec=562000000),
-0.005330495626396717,-0.028627678383232116,9.337934768876173e-05,builtin_interfaces.msg.Time(sec=2, nanosec=567000000),
6.855793951269909,-9.140736302285391e-05,-6.692534119951402e-05,builtin_interfaces.msg.Time(sec=2, nanosec=572000000),
-0.1380449287055515,0.002675941160273045,0.0002840784169698437,builtin_interfaces.msg.Time(sec=2, nanosec=577000000),
-0.09333865670838569,-0.002442177699850088,9.860692677184007e-05,builtin_interfaces.msg.Time(sec=2, nanosec=582000000),
-0.07326848153255776,0.012828336747278901,0.00014987944560976318,builtin_interfaces.msg.Time(sec=2, nanosec=587000000),
-0.009846045417480784,-0.027300396505232888,-0.0003589220840407143,builtin_interfaces.msg.Time(sec=2, nanosec=592000000),
-0.06024960781461806,0.004332063906441885,-0.0004087056558346003,builtin_interfaces.msg.Time(sec=2, nanosec=597000000),
-0.006822842271759409,0.022951439378404746,-0.00012310768956816308,builtin_interfaces.msg.Time(sec=2, nanosec=602000000),
6.937781031903986,0.029884255787539248,8.121147389354823e-06,builtin_interfaces.msg.Time(sec=2, nanosec=607000000),
-0.17850360790600683,0.024863720138727216,0.00015721040882320307,builtin_interfaces.msg.Time(sec=2, nanosec=612000000),
-0.08326408676653295,0.005309312641315564,-4.240722407900179e-05,builtin_interfaces.msg.Time(sec=2, nanosec=617000000),
-0.03310084537671387,-0.0023564011484128004,0.00018131797585436637,builtin_interfaces.msg.Time(sec=2, nanosec=622000000),
-0.016499475117574623,0.02578093898568834,0.00022791246516536687,builtin_interfaces.msg.Time(sec=2, nanosec=627000000),
-0.05394367347334134,-0.0475534564107227,5.252151438144779e-05,builtin_interfaces.msg.Time(sec=2, nanosec=632000000),
5.644151443090456,0.007149830465501767,0.00011539745630695277,builtin_interfaces.msg.Time(sec=2, nanosec=637000000),
1.2172723370644487,0.057370909239097365,0.00019955780946621826,builtin_interfaces.msg.Time(sec=2, nanosec=642000000),
-0.15781631991373685,-0.013410928566881123,0.00015697521519250808,builtin_interfaces.msg.Time(sec=2, nanosec=647000000),
-0.05861145689052884,-0.0036516171768772596,-7.309217923991195e-05,builtin_interfaces.msg.Time(sec=2, nanosec=652000000),
-0.012295783620986132,-0.02194785952829469,0.00011876555540507964,builtin_interfaces.msg.Time(sec=2, nanosec=657000000),
-0.04065611721232067,-0.006525675579966934,-0.00012047290442880864,builtin_interfaces.msg.Time(sec=2, nanosec=662000000),
-0.03418787613138835,0.020800798577894703,0.0003287004270506053,builtin_interfaces.msg.Time(sec=2, nanosec=667000000),
6.76324359580572,0.0016930046129564895,0.00011946505770072007,builtin_interfaces.msg.Time(sec=2, nanosec=672000000),
0.07696974019250671,-0.012777812255533618,-0.000364727891359693,builtin_interfaces.msg.Time(sec=2, nanosec=677000000),
-0.09803216840349774,-0.01231118474735515,1.9447732285507472e-05,builtin_interfaces.msg.Time(sec=2, nanosec=682000000),
-0.035556774206680845,-0.00391129708874019,-3.881084472650435e-05,builtin_interfaces.msg.Time(sec=2, nanosec=687000000),
-0.024499950205032137,-0.015965125016190115,-6.045532101261409e-05,builtin_interfaces.msg.Time(sec=2, nanosec=692000000),
-0.036882829475921766,0.0007111223025277112,0.0002745731526816975,builtin_interfaces.msg.Time(sec=2, nanosec=697000000),
-0.059878701640148205,-0.004786045974471785,0.00010122526356895303,builtin_interfaces.msg.Time(sec=2, nanosec=702000000),
6.9717421064253795,0.002840922436598014,2.569137995459034e-05,builtin_interfaces.msg.Time(sec=2, nanosec=707000000),
-0.1421234067019061,0.00587406020255642,0.00020465133265520203,builtin_interfaces.msg.Time(sec=2, nanosec=712000000),
-0.08476977261518469,0.01700432077947278,0.0005339262405489666,builtin_interfaces.msg.Time(sec=2, nanosec=717000000),
-0.02299892040690058,-0.013238610273091974,-9.810009499602553e-05,builtin_interfaces.msg.Time(sec=2, nanosec=722000000),
-0.04525311219414735,-0.01341737483300569,-0.00022393397600708182,builtin_interfaces.msg.Time(sec=2, nanosec=727000000),
-0.038111828437387675,0.023007494901703358,0.00044999814441502216,builtin_interfaces.msg.Time(sec=2, nanosec=732000000),
-0.029994088737062583,-0.01497906663345705,0.00012726184619650502,builtin_interfaces.msg.Time(sec=2, nanosec=737000000),
6.927980077828674,0.00944216577644847,0.00019556238836868255,builtin_interfaces.msg.Time(sec=2, nanosec=742000000),
-0.17946633774072426,0.041088585057974435,0.0002467812335428326,builtin_interfaces.msg.Time(sec=2, nanosec=747000000),
-0.0780077009233154,-0.014533428993513285,-0.0003959594397726775,builtin_interfaces.msg.Time(sec=2, nanosec=752000000),
-0.061902281258101224,0.030746275332384748,0.00023887956127037835,builtin_interfaces.msg.Time(sec=2, nanosec=757000000),
-0.017161125191854646,0.005137974197626318,4.1152020218022665e-05,builtin_interfaces.msg.Time(sec=2, nanosec=762000000),
0.0040344998898694875,-0.01764780370004489,-0.0001046397851739629,builtin_interfaces.msg.Time(sec=2, nanosec=767000000),
-0.04171934011350956,-0.008197915979300311,-0.00011114318102404247,builtin_interfaces.msg.Time(sec=2, nanosec=772000000),
6.909137125762264,0.011401325411797883,-0.0002894759159509082,builtin_interfaces.msg.Time(sec=2, nanosec=777000000),
-0.12369204214127119,0.022131625781304093,-0.0003133809876729801,builtin_interfaces.msg.Time(sec=2, nanosec=782000000),
-0.04322132531079691,-0.013665969967864374,-0.00021100171409417625,builtin_interfaces.msg.Time(sec=2, nanosec=787000000),
-0.033250273581084906,0.009973554266275582,-0.00014710525063399597,builtin_interfaces.msg.Time(sec=2, nanosec=792000000),
-0.027643457719705708,0.010063408120418674,-6.752884526078803e-05,builtin_interfaces.msg.Time(sec=2, nanosec=797000000),
-0.02295488814737245,-0.02946440461725048,-0.0003291219859395961,builtin_interfaces.msg.Time(sec=2, nanosec=802000000),
5.629717451899397,0.003363728584223266,-0.0004703355258806932,builtin_interfaces.msg.Time(sec=2, nanosec=807000000),
1.2320866526043979,-0.008644566171140422,0.00018831624177641,builtin_interfaces.msg.Time(sec=2, nanosec=812000000),
-0.08744907255254035,-0.0073933190687010455,0.00010594273094730709,builtin_interfaces.msg.Time(sec=2, nanosec=817000000),
-0.006886322088285591,-0.0009574759490158062,0.00021684469934385146,builtin_interfaces.msg.Time(sec=2, nanosec=822000000),
-0.02704213203329558,-0.026720832450147346,0.00017032336892941802,builtin_interfaces.msg.Time(sec=2, nanosec=827000000),
-0.04731058034961487,0.004435072765983366,-7.190774230885895e-05,builtin_interfaces.msg.Time(sec=2, nanosec=832000000),
0.01079669981919414,-0.01570082907885783,0.0002843753416145672,builtin_interfaces.msg.Time(sec=2, nanosec=837000000),
6.7578169371604515,0.010435304352070754,3.646061999222711e-05,builtin_interfaces.msg.Time(sec=2, nanosec=842000000),
0.09834768802742225,-0.009261811540886967,0.00040442813750309867,builtin_interfaces.msg.Time(sec=2, nanosec=847000000),
-0.07703599037074949,0.012289006749434459,-9.007386764043299e-05,builtin_interfaces.msg.Time(sec=2, nanosec=852000000),
-7.823589977296735e-05,0.01312425192152087,0.0002529191335760715,builtin_interfaces.msg.Time(sec=2, nanosec=857000000),
-0.00511414307345881,-0.01145328093503819,-3.872582998951233e-05,builtin_interfaces.msg.Time(sec=2, nanosec=862000000),
-0.008560067124453175,-0.010887705236238259,-4.011116141413015e-05,builtin_interfaces.msg.Time(sec=2, nanosec=867000000),
0.01224570149432123,0.02296358896773336,0.0001425635440396421,builtin_interfaces.msg.Time(sec=2, nanosec=872000000),
7.013219979073073,-0.01772705338908954,0.00023621644769074925,builtin_interfaces.msg.Time(sec=2, nanosec=877000000),
-0.1087526079286395,0.003532884832274785,0.0001617369243959455,builtin_interfaces.msg.Time(sec=2, nanosec=882000000),
-0.04399462117490437,-0.005723849475859474,-8.15387996132198e-05,builtin_interfaces.msg.Time(sec=2, nanosec=887000000),
-0.0187814095227386,-0.008548593737642125,3.248506675117495e-05,builtin_interfaces.msg.Time(sec=2, nanosec=892000000),
-0.016676879952756272,0.009196336409491494,4.0550296773442806e-05,builtin_interfaces.msg.Time(sec=2, nanosec=897000000),
-0.0042976669680176455,0.010516140466051668,-7.77796185065198e-05,builtin_interfaces.msg.Time(sec=2, nanosec=902000000),
0.00598064498281173,0.014209355044305875,-0.00018486337106309752,builtin_interfaces.msg.Time(sec=2, nanosec=907000000),
6.9404929645765785,0.0015599535073517576,-0.0002877965379638115,builtin_interfaces.msg.Time(sec=2, nanosec=912000000),
-0.10081375046638134,0.018477846630147586,-0.00019671445122415265,builtin_interfaces.msg.Time(sec=2, nanosec=917000000),
-0.03775131531758959,0.03381348849985815,0.0001634623634042226,builtin_interfaces.msg.Time(sec=2, nanosec=922000000),
-0.0031839095920765193,0.010246027641744737,0.0002911581279306794,builtin_interfaces.msg.Time(sec=2, nanosec=927000000),
0.004076013231762475,-0.0036107567257279995,-7.463107710683204e-05,builtin_interfaces.msg.Time(sec=2, nanosec=932000000),
0.03424362638656741,-0.015114466914855795,0.0003460974279784177,builtin_interfaces.msg.Time(sec=2, nanosec=937000000),
0.012202034873360908,-0.016177639709157254,-0.0002420586163780078,builtin_interfaces.msg.Time(sec=2, nanosec=942000000),
6.97593011498109,-0.005669559408956658,0.0001939422022006363,builtin_interfaces.msg.Time(sec=2, nanosec=947000000),
-0.10525846508086631,-0.005236195672998117,-0.0002772390947843506,builtin_interfaces.msg.Time(sec=2, nanosec=952000000),
0.0036294104903950956,0.007375014829958064,3.5298037313250864e-05,builtin_interfaces.msg.Time(sec=2, nanosec=957000000),
0.014255974318641453,0.009707782699923976,0.00034526208395398134,builtin_interfaces.msg.Time(sec=2, nanosec=962000000),
0.007533571810456247,-0.013050053581731627,0.00021482584872852724,builtin_interfaces.msg.Time(sec=2, nanosec=967000000),
0.01816929295904375,0.005566361968153669,-0.00015483218503517507,builtin_interfaces.msg.Time(sec=2, nanosec=972000000),
5.698836482684609,0.035064584834783294,2.4399503498533788e-05,builtin_interfaces.msg.Time(sec=2, nanosec=977000000),
1.5883293850079472,0.008724367828816892,-0.00020987734311950533,builtin_interfaces.msg.Time(sec=2, nanosec=982000000),
-0.09032773798918226,0.0046567373946111235,0.00039240926009811446,builtin_interfaces.msg.Time(sec=2, nanosec=987000000),
-0.001427713139018424,-0.008007408683994043,0.00031108708899833267,builtin_interfaces.msg.Time(sec=2, nanosec=992000000),
0.005741546651953245,0.027061720817742784,-0.00038597164497397476,builtin_interfaces.msg.Time(sec=2, nanosec=997000000),
-0.02115277720177719,0.020912468266591613,4.077399199930932e-05,builtin_interfaces.msg.Time(sec=3, nanosec=2000000),
0.04183732090477523,0.0028523876891334756,-0.0003091327779304544,builtin_interfaces.msg.Time(sec=3, nanosec=7000000),
7.117432561279829,0.001801102431294996,-0.0004901710993996854,builtin_interfaces.msg.Time(sec=3, nanosec=12000000),
1.0601232620615093,-0.018441958472048894,-7.152286502565925e-05,builtin_interfaces.msg.Time(sec=3, nanosec=17000000),
-0.07194607956815147,0.019917088580055274,-0.0002186188792916454,builtin_interfaces.msg.Time(sec=3, nanosec=22000000),
0.01523437378112439,0.027665396467936962,0.00011719065284440645,builtin_interfaces.msg.Time(sec=3, nanosec=27000000),
0.04113274498457138,0.026234154306008988,-0.0003847271411931878,builtin_interfaces.msg.Time(sec=3, nanosec=32000000),
0.03455474925940371,-0.003935238960906,-0.00025068799063911277,builtin_interfaces.msg.Time(sec=3, nanosec=37000000),
0.04393755433711906,-0.009355452530631267,1.7233285878933786e-05,builtin_interfaces.msg.Time(sec=3, nanosec=42000000),
7.000820205227854,-0.004446530032568475,0.00010593185167950645,builtin_interfaces.msg.Time(sec=3, nanosec=47000000),
-0.055084641465613385,-0.0013540970176589067,-2.1944786536304666e-05,builtin_interfaces.msg.Time(sec=3, nanosec=52000000),
-0.013121071368322886,0.010440302837271891,0.0001241763611043286,builtin_interfaces.msg.Time(sec=3, nanosec=57000000),
0.015968776855166116,-0.009210622799620944,-0.00017632693091662732,builtin_interfaces.msg.Time(sec=3, nanosec=62000000),
0.032342734572580925,0.0069681998633769095,8.107194900246893e-05,builtin_interfaces.msg.Time(sec=3, nanosec=67000000),
0.03842768540235857,-0.014850197192424799,-0.0001247950607306788,builtin_interfaces.msg.Time(sec=3, nanosec=72000000),
0.05145629548986899,-0.01220556835469122,0.00017733619077860726,builtin_interfaces.msg.Time(sec=3, nanosec=77000000),
6.996187119439724,0.008535266068016913,0.0004310828859910539,builtin_interfaces.msg.Time(sec=3, nanosec=82000000),
-0.037213197494438854,-0.02136395394788675,8.367422607854434e-05,builtin_interfaces.msg.Time(sec=3, nanosec=87000000),
0.024578890456993272,0.013996038118007514,4.0395144643121437e-05,builtin_interfaces.msg.Time(sec=3, nanosec=92000000),
0.018257711023296024,0.012448562009505837,-7.016664679273496e-05,builtin_interfaces.msg.Time(sec=3, nanosec=97000000),
0.05509358277470286,0.0019246439992782322,-1.7531282471819303e-05,builtin_interfaces.msg.Time(sec=3, nanosec=102000000),
0.02977575960510093,0.007445108445054024,-0.0002926594113307632,builtin_interfaces.msg.Time(sec=3, nanosec=107000000),
0.055311121423579836,-0.008787132141228315,-3.113789468520548e-05,builtin_interfaces.msg.Time(sec=3, nanosec=112000000),
7.005083246988745,0.0027730617918400894,-0.0001594298635821956,builtin_interfaces.msg.Time(sec=3, nanosec=117000000),
-0.047362863517902455,0.0059121526957586785,2.701895095527636e-05,builtin_interfaces.msg.Time(sec=3, nanosec=122000000),
0.025507961637792984,-0.02972596963336583,-0.00010775059449641143,builtin_interfaces.msg.Time(sec=3, nanosec=127000000),
0.057928256275844095,0.014900281904633649,-0.00015100998983936872,builtin_interfaces.msg.Time(sec=3, nanosec=132000000),
0.05980355558151161,0.03152552110762192,-0.00041824017132131294,builtin_interfaces.msg.Time(sec=3, nanosec=137000000),
0.0693839404405013,-0.011205467915378742,0.0001473793515089801,builtin_interfaces.msg.Time(sec=3, nanosec=142000000),
5.740813895351982,0.005499276481484,0.0002592765011870508,builtin_interfaces.msg.Time(sec=3, nanosec=147000000),
1.3256082707254977,0.02006826138486439,-1.6925907787837195e-05,builtin_interfaces.msg.Time(sec=3, nanosec=152000000),
-0.029722703774610504,-0.003340144269190059,0.00025782371465582173,builtin_interfaces.msg.Time(sec=3, nanosec=157000000),
0.05585149662666236,-0.0017141689486395654,-7.115983522594285e-05,builtin_interfaces.msg.Time(sec=3, nanosec=162000000),
0.07335215796537603,-0.035987938681238424,8.831603013781295e-05,builtin_interfaces.msg.Time(sec=3, nanosec=167000000),
0.07608328164404891,0.010477492765846606,2.160110374160038e-05,builtin_interfaces.msg.Time(sec=3, nanosec=172000000),
0.08131240117004372,0.011256015482769277,0.00016744046086479908,builtin_interfaces.msg.Time(sec=3, nanosec=177000000),
6.897856418288526,-0.005713028385779402,-8.197805456656892e-05,builtin_interfaces.msg.Time(sec=3, nanosec=182000000),
0.19662222128920692,0.006546060870821285,-3.6522113575233745e-05,builtin_interfaces.msg.Time(sec=3, nanosec=187000000),
0.04370598285470476,0.02032113493209791,0.00019210419570774546,builtin_interfaces.msg.Time(sec=3, nanosec=192000000),
0.11191446228441679,-0.02069638772943535,-0.00020703673819021562,builtin_interfaces.msg.Time(sec=3, nanosec=197000000),
0.07290718759962722,0.008674494903801644,0.00013645427636001023,builtin_interfaces.msg.Time(sec=3, nanosec=202000000),
0.09141423999964296,-0.01785018521924052,0.00010758688442095009,builtin_interfaces.msg.Time(sec=3, nanosec=207000000),
0.07546165448425433,-0.027429497275924895,-0.00015496002083166711,builtin_interfaces.msg.Time(sec=3, nanosec=212000000),
7.061324377888465,0.004206639805433052,-0.0004587792717886257,builtin_interfaces.msg.Time(sec=3, nanosec=217000000),
0.011973108716028809,0.007184698983379379,0.0002709295486608647,builtin_interfaces.msg.Time(sec=3, nanosec=222000000),
0.03021331584607474,0.026428139823043185,-0.0001342458929935579,builtin_interfaces.msg.Time(sec=3, nanosec=227000000),
0.06491635944497615,0.005554770058553546,0.0002997525217219996,builtin_interfaces.msg.Time(sec=3, nanosec=232000000),
0.12142665271597106,0.007530710636574669,-9.619993892957945e-05,builtin_interfaces.msg.Time(sec=3, nanosec=237000000),
0.10760294803175326,-0.0285842557192685,4.015207461787956e-06,builtin_interfaces.msg.Time(sec=3, nanosec=242000000),
0.13079286276724783,9.727444097255454e-06,2.227476311933147e-06,builtin_interfaces.msg.Time(sec=3, nanosec=247000000),
7.071304915958726,0.0026436726974971084,-0.00014171442219868422,builtin_interfaces.msg.Time(sec=3, nanosec=252000000),
-0.0475937757210907,0.0038158224262529643,0.00013626838140516268,builtin_interfaces.msg.Time(sec=3, nanosec=257000000),
0.10178429540124138,-0.003509619468376186,0.00013285039391838888,builtin_interfaces.msg.Time(sec=3, nanosec=262000000),
0.14351274672600353,0.008424458063521448,-0.00019427485860577353,builtin_interfaces.msg.Time(sec=3, nanosec=267000000),
0.11985456773072684,-0.024166504061535594,3.003537276533594e-05,builtin_interfaces.msg.Time(sec=3, nanosec=272000000),
0.09227631653193216,-0.03315606733173705,-3.780198740682344e-05,builtin_interfaces.msg.Time(sec=3, nanosec=277000000),
0.1091231263006621,0.0018122947177716992,0.00010838776580253571,builtin_interfaces.msg.Time(sec=3, nanosec=282000000),
7.081155899104048,-0.010246080263590352,0.00022049758851082094,builtin_interfaces.msg.Time(sec=3, nanosec=287000000),
0.028380475555063164,-0.029312686044122897,-8.368282821352482e-05,builtin_interfaces.msg.Time(sec=3, nanosec=292000000),
0.10698253731325065,0.03948181623422629,-6.344426774363026e-05,builtin_interfaces.msg.Time(sec=3, nanosec=297000000),
0.15275218629021167,0.02110168256260292,-0.00020137734082929922,builtin_interfaces.msg.Time(sec=3, nanosec=302000000),
0.11408311624237354,0.028265392822094386,-0.000457795370567038,builtin_interfaces.msg.Time(sec=3, nanosec=307000000),
0.12316613567820978,0.01982190643580544,-0.00014443006246271076,builtin_interfaces.msg.Time(sec=3, nanosec=312000000),
0.14497175439425466,-0.012849470856454197,-0.00019366966486890065,builtin_interfaces.msg.Time(sec=3, nanosec=317000000),
5.906973533196031,-0.01541154086408576,-1.3065092491751004e-06,builtin_interfaces.msg.Time(sec=3, nanosec=322000000),
0.05885933580704841,0.0255716119941015,8.186130956193032e-05,builtin_interfaces.msg.Time(sec=3, nanosec=327000000),
0.14007779475751853,0.010056179457680963,-1.7582186492244772e-05,builtin_interfaces.msg.Time(sec=3, nanosec=332000000),
0.11813765584721515,0.0035743247453263807,-5.480156913220378e-05,builtin_interfaces.msg.Time(sec=3, nanosec=337000000),
0.11954253339157586,0.017259688416199556,-9.397689865434759e-05,builtin_interfaces.msg.Time(sec=3, nanosec=342000000),
0.11897278084140417,0.010208577693709236,-8.159288487671043e-05,builtin_interfaces.msg.Time(sec=3, nanosec=347000000),
6.950236290891693,0.0012012361503249869,0.0002692257015448316,builtin_interfaces.msg.Time(sec=3, nanosec=352000000),
0.2432816837056726,0.003824720452816486,0.00024841332317946453,builtin_interfaces.msg.Time(sec=3, nanosec=357000000),
